mode,trans_A,trans_B,BM,BK,BN,TM,TK,TN,latency
sdd,False,False,32,64,32,4,8,2,15.313661193847656
sdd,False,False,32,64,64,8,16,2,13.90250244140625
sdd,False,False,32,64,128,8,16,2,13.511581420898438
sdd,False,False,32,128,8,2,2,2,inf
sdd,False,False,32,128,16,2,2,2,inf
sdd,False,False,32,128,32,2,2,2,inf
sdd,False,False,32,128,64,2,2,2,inf
sdd,False,False,32,128,128,2,2,2,inf
sdd,False,False,64,8,8,8,4,4,23.24774017333984
sdd,False,False,64,8,16,8,8,4,13.581919860839845
sdd,False,False,64,8,32,8,2,8,12.061090850830078
sdd,False,False,64,8,64,8,2,8,11.904332733154297
sdd,False,False,64,8,128,8,8,8,11.4974365234375
sdd,False,False,64,16,8,8,8,2,22.200015258789065
sdd,False,False,64,16,16,16,16,2,13.94998779296875
sdd,False,False,64,16,32,8,2,4,12.431423950195311
sdd,False,False,64,16,64,8,16,4,11.724240112304688
sdd,False,False,64,16,128,16,4,4,11.464300537109375
sdd,False,False,64,32,8,8,16,2,29.659991455078124
sdd,False,False,64,32,16,8,4,2,16.99700164794922
sdd,False,False,64,32,32,8,16,2,12.782505798339844
sdd,False,False,64,32,64,8,16,4,11.693708801269532
sdd,False,False,64,32,128,16,16,2,11.619532775878906
sdd,False,False,64,64,8,2,2,2,inf
sdd,False,False,64,64,16,2,2,2,inf
sdd,False,False,64,64,32,2,2,2,inf
sdd,False,False,64,64,64,2,2,2,inf
sdd,False,False,64,64,128,2,2,2,inf
sdd,False,False,64,128,8,2,2,2,inf
sdd,False,False,64,128,16,2,2,2,inf
sdd,False,False,64,128,32,2,2,2,inf
sdd,False,False,64,128,64,2,2,2,inf
sdd,False,False,64,128,128,2,2,2,inf
sdd,False,False,128,8,8,16,4,4,22.090733337402344
sdd,False,False,128,8,16,16,4,4,12.416374206542969
sdd,False,False,128,8,32,8,2,8,11.87421112060547
sdd,False,False,128,8,64,8,8,8,11.37545928955078
sdd,False,False,128,8,128,8,8,8,12.38086395263672
sdd,False,False,128,16,8,16,4,2,19.331510925292967
sdd,False,False,128,16,16,16,16,2,13.283071899414065
sdd,False,False,128,16,32,8,16,4,11.54400634765625
sdd,False,False,128,16,64,16,8,4,11.143462371826171
sdd,False,False,128,16,128,8,4,8,11.590351867675782
sdd,False,False,128,32,8,2,2,2,inf
sdd,False,False,128,32,16,2,2,2,inf
sdd,False,False,128,32,32,2,2,2,inf
sdd,False,False,128,32,64,2,2,2,inf
sdd,False,False,128,32,128,2,2,2,inf
sdd,False,False,128,64,8,2,2,2,inf
sdd,False,False,128,64,16,2,2,2,inf
sdd,False,False,128,64,32,2,2,2,inf
sdd,False,False,128,64,64,2,2,2,inf
sdd,False,False,128,64,128,2,2,2,inf
sdd,False,False,128,128,8,2,2,2,inf
sdd,False,False,128,128,16,2,2,2,inf
sdd,False,False,128,128,32,2,2,2,inf
sdd,False,False,128,128,64,2,2,2,inf
sdd,False,False,128,128,128,2,2,2,inf
sdd,False,True,8,8,8,2,2,2,91.77452392578124
sdd,False,True,8,8,16,2,8,8,96.86319580078126
sdd,False,True,8,8,32,2,4,16,99.28195190429688
sdd,False,True,8,8,64,4,8,16,129.086669921875
sdd,False,True,8,8,128,8,4,16,91.06226806640623
sdd,False,True,8,16,8,2,16,2,66.354736328125
sdd,False,True,8,16,16,4,16,2,48.97417907714844
sdd,False,True,8,16,32,4,16,2,46.55622253417969
sdd,False,True,8,16,64,8,16,4,45.48564758300781
sdd,False,True,8,16,128,2,4,16,44.08933715820312
sdd,False,True,8,32,8,2,8,2,89.6635986328125
sdd,False,True,8,32,16,2,4,2,46.87720947265625
sdd,False,True,8,32,32,4,16,2,38.79921264648438
sdd,False,True,8,32,64,4,8,2,38.43687744140625
sdd,False,True,8,32,128,8,4,2,38.750390625
sdd,False,True,8,64,8,2,2,2,131.63740234375
sdd,False,True,8,64,16,2,16,2,66.56493530273437
sdd,False,True,8,64,32,4,2,2,56.46593017578125
sdd,False,True,8,64,64,4,16,2,54.95045166015625
sdd,False,True,8,64,128,4,4,2,55.65963745117188
sdd,False,True,8,128,8,2,2,2,inf
sdd,False,True,8,128,16,2,8,2,106.23653564453124
sdd,False,True,8,128,32,2,2,2,101.65936889648438
sdd,False,True,8,128,64,2,4,2,100.1741455078125
sdd,False,True,8,128,128,2,2,2,inf
sdd,False,True,16,8,8,4,8,2,47.9957275390625
sdd,False,True,16,8,16,8,4,4,49.27310485839844
sdd,False,True,16,8,32,16,8,4,47.62242431640625
sdd,False,True,16,8,64,2,4,16,54.047509765625
sdd,False,True,16,8,128,8,2,8,52.71130981445312
sdd,False,True,16,16,8,2,4,2,35.24564819335937
sdd,False,True,16,16,16,2,16,4,27.9607421875
sdd,False,True,16,16,32,8,4,2,24.983120727539063
sdd,False,True,16,16,64,4,2,8,24.548185729980467
sdd,False,True,16,16,128,4,2,8,23.86432342529297
sdd,False,True,16,32,8,2,8,2,47.88221130371094
sdd,False,True,16,32,16,4,8,2,29.615542602539065
sdd,False,True,16,32,32,8,16,2,22.84046783447265
sdd,False,True,16,32,64,4,4,4,21.95774688720703
sdd,False,True,16,32,128,4,8,4,21.562205505371093
sdd,False,True,16,64,8,2,16,2,58.48067626953125
sdd,False,True,16,64,16,4,16,2,39.72404174804687
sdd,False,True,16,64,32,8,4,2,33.36689147949219
sdd,False,True,16,64,64,4,4,2,32.759228515625
sdd,False,True,16,64,128,4,2,4,32.71089172363281
sdd,False,True,16,128,8,2,16,2,77.55657348632812
sdd,False,True,16,128,16,4,2,2,62.15914916992188
sdd,False,True,16,128,32,4,4,2,55.14508056640625
sdd,False,True,16,128,64,4,16,2,53.7142578125
sdd,False,True,16,128,128,2,2,2,inf
sdd,False,True,32,8,8,8,4,2,30.496945190429688
sdd,False,True,32,8,16,16,8,2,25.50102081298828
sdd,False,True,32,8,32,16,4,4,24.51743621826172
sdd,False,True,32,8,64,8,4,16,27.03175048828125
sdd,False,True,32,8,128,8,2,16,34.25230102539062
sdd,False,True,32,16,8,4,4,2,26.0266845703125
sdd,False,True,32,16,16,8,2,2,17.680572509765625
sdd,False,True,32,16,32,8,2,4,14.919331359863282
sdd,False,True,32,16,64,8,16,4,14.73011474609375
sdd,False,True,32,16,128,8,8,4,14.204704284667969
sdd,False,True,32,32,8,4,16,2,36.43758544921875
sdd,False,True,32,32,16,8,16,2,21.21480255126953
sdd,False,True,32,32,32,8,16,2,16.7617919921875
sdd,False,True,32,32,64,8,2,4,16.181004333496094
sdd,False,True,32,32,128,16,16,2,15.448342895507812
sdd,False,True,32,64,8,4,8,2,41.87442932128906
sdd,False,True,32,64,16,8,4,2,26.48095703125
sdd,False,True,32,64,32,4,16,2,22.530685424804688
sdd,False,True,32,64,64,8,16,2,21.07642822265625
sdd,False,True,32,64,128,8,2,4,21.36976013183594
sdd,False,True,32,128,8,2,2,2,inf
sdd,False,True,32,128,16,2,2,2,inf
sdd,False,True,32,128,32,2,2,2,inf
sdd,False,True,32,128,64,2,2,2,inf
sdd,False,True,32,128,128,2,2,2,inf
sdd,False,True,64,8,8,16,2,2,24.09486389160156
sdd,False,True,64,8,16,8,2,4,15.721728515625
sdd,False,True,64,8,32,16,8,4,14.562950134277344
sdd,False,True,64,8,64,8,2,4,13.80590362548828
sdd,False,True,64,8,128,16,2,4,13.107994079589844
sdd,False,True,64,16,8,8,2,2,21.141920471191405
sdd,False,True,64,16,16,16,2,2,14.441622924804689
sdd,False,True,64,16,32,8,2,4,13.028182983398438
sdd,False,True,64,16,64,8,8,4,12.355359649658205
sdd,False,True,64,16,128,16,4,4,12.280850982666015
sdd,False,True,64,32,8,8,8,2,30.81255187988281
sdd,False,True,64,32,16,8,16,2,18.20790405273437
sdd,False,True,64,32,32,8,4,2,14.05712890625
sdd,False,True,64,32,64,8,16,4,12.909103393554688
sdd,False,True,64,32,128,8,2,4,13.388832092285156
sdd,False,True,64,64,8,2,2,2,inf
sdd,False,True,64,64,16,2,2,2,inf
sdd,False,True,64,64,32,2,2,2,inf
sdd,False,True,64,64,64,2,2,2,inf
sdd,False,True,64,64,128,2,2,2,inf
sdd,False,True,64,128,8,2,2,2,inf
sdd,False,True,64,128,16,2,2,2,inf
sdd,False,True,64,128,32,2,2,2,inf
sdd,False,True,64,128,64,2,2,2,inf
sdd,False,True,64,128,128,2,2,2,inf
sdd,False,True,128,8,8,16,4,4,22.91182098388672
sdd,False,True,128,8,16,16,2,4,13.245916748046875
sdd,False,True,128,8,32,8,8,8,12.6768798828125
sdd,False,True,128,8,64,8,8,8,11.811756896972655
sdd,False,True,128,8,128,8,2,8,12.738713836669922
sdd,False,True,128,16,8,16,8,2,18.884083557128907
sdd,False,True,128,16,16,16,4,2,13.472808837890623
sdd,False,True,128,16,32,8,16,4,12.021001434326172
sdd,False,True,128,16,64,16,4,4,11.51459503173828
sdd,False,True,128,16,128,8,4,8,12.582121276855467
sdd,False,True,128,32,8,2,2,2,inf
sdd,False,True,128,32,16,2,2,2,inf
sdd,False,True,128,32,32,2,2,2,inf
sdd,False,True,128,32,64,2,2,2,inf
sdd,False,True,128,32,128,2,2,2,inf
sdd,False,True,128,64,8,2,2,2,inf
sdd,False,True,128,64,16,2,2,2,inf
sdd,False,True,128,64,32,2,2,2,inf
sdd,False,True,128,64,64,2,2,2,inf
sdd,False,True,128,64,128,2,2,2,inf
sdd,False,True,128,128,8,2,2,2,inf
sdd,False,True,128,128,16,2,2,2,inf
sdd,False,True,128,128,32,2,2,2,inf
sdd,False,True,128,128,64,2,2,2,inf
sdd,False,True,128,128,128,2,2,2,inf
sdd,True,False,8,8,8,2,2,2,73.9848388671875
sdd,True,False,8,8,16,4,4,2,46.17842712402344
sdd,True,False,8,8,32,8,4,2,37.888674926757815
sdd,True,False,8,8,64,4,8,8,34.64777526855469
sdd,True,False,8,8,128,2,2,2,inf
sdd,True,False,8,16,8,2,2,2,73.74010620117187
sdd,True,False,8,16,16,4,4,2,46.40711059570312
sdd,True,False,8,16,32,2,2,4,34.76233825683594
sdd,True,False,8,16,64,2,2,8,32.09572143554688
sdd,True,False,8,16,128,8,8,4,32.73079223632813
sdd,True,False,8,32,8,4,8,2,86.20098876953125
sdd,True,False,8,32,16,4,2,2,44.73761596679688
sdd,True,False,8,32,32,4,2,2,37.705255126953126
sdd,True,False,8,32,64,8,2,2,37.21822814941406
sdd,True,False,8,32,128,8,4,2,38.06083374023437
sdd,True,False,8,64,8,4,2,2,84.308056640625
sdd,True,False,8,64,16,2,4,2,45.06987915039063
sdd,True,False,8,64,32,2,8,2,40.30692443847656
sdd,True,False,8,64,64,2,4,2,38.734326171875
sdd,True,False,8,64,128,4,2,2,25.005967712402345
sdd,True,False,8,128,8,2,8,2,70.26617431640625
sdd,True,False,8,128,16,2,2,2,50.441259765625
sdd,True,False,8,128,32,2,16,2,35.400308227539064
sdd,True,False,8,128,64,2,4,2,39.35030517578125
sdd,True,False,8,128,128,2,2,2,inf
sdd,True,False,16,8,8,4,4,2,51.97205810546875
sdd,True,False,16,8,16,4,4,2,25.86021728515625
sdd,True,False,16,8,32,8,2,2,19.348057556152344
sdd,True,False,16,8,64,16,8,2,17.644924926757813
sdd,True,False,16,8,128,16,8,4,16.097267150878906
sdd,True,False,16,16,8,2,4,2,49.89132080078125
sdd,True,False,16,16,16,4,2,2,26.679196166992188
sdd,True,False,16,16,32,8,4,2,19.98988494873047
sdd,True,False,16,16,64,16,4,2,17.62073669433594
sdd,True,False,16,16,128,4,8,8,18.66569213867188
sdd,True,False,16,32,8,2,2,2,53.354669189453126
sdd,True,False,16,32,16,4,16,2,27.72266540527344
sdd,True,False,16,32,32,8,8,2,18.98997802734375
sdd,True,False,16,32,64,4,8,2,19.319593811035155
sdd,True,False,16,32,128,2,2,8,18.159635925292967
sdd,True,False,16,64,8,2,2,2,49.46534423828125
sdd,True,False,16,64,16,4,2,2,26.9336669921875
sdd,True,False,16,64,32,4,8,2,21.0331298828125
sdd,True,False,16,64,64,4,2,2,19.843218994140624
sdd,True,False,16,64,128,4,2,2,19.66313934326172
sdd,True,False,16,128,8,2,16,2,51.30648193359375
sdd,True,False,16,128,16,2,2,2,30.73262023925781
sdd,True,False,16,128,32,2,8,2,23.573583984375
sdd,True,False,16,128,64,2,2,2,22.738954162597658
sdd,True,False,16,128,128,2,2,2,inf
sdd,True,False,32,8,8,8,2,2,59.884222412109374
sdd,True,False,32,8,16,8,4,2,22.643101501464844
sdd,True,False,32,8,32,8,8,4,15.67876739501953
sdd,True,False,32,8,64,8,8,8,13.152056884765624
sdd,True,False,32,8,128,8,8,8,12.867955017089844
sdd,True,False,32,16,8,4,4,2,42.48688049316407
sdd,True,False,32,16,16,8,16,2,22.31826171875
sdd,True,False,32,16,32,8,16,4,15.291162109375
sdd,True,False,32,16,64,8,4,4,13.823011779785157
sdd,True,False,32,16,128,8,8,4,12.749072265625
sdd,True,False,32,32,8,4,16,2,51.068521118164064
sdd,True,False,32,32,16,8,2,2,26.098941040039065
sdd,True,False,32,32,32,8,4,2,16.640992736816408
sdd,True,False,32,32,64,8,4,4,14.561097717285156
sdd,True,False,32,32,128,8,2,4,12.976034545898438
sdd,True,False,32,64,8,4,16,2,50.79121704101563
sdd,True,False,32,64,16,8,16,2,27.523394775390624
sdd,True,False,32,64,32,4,2,2,18.135264587402343
sdd,True,False,32,64,64,8,8,2,14.8186279296875
sdd,True,False,32,64,128,8,16,2,13.958329772949218
sdd,True,False,32,128,8,2,2,2,inf
sdd,True,False,32,128,16,2,2,2,inf
sdd,True,False,32,128,32,2,2,2,inf
sdd,True,False,32,128,64,2,2,2,inf
sdd,True,False,32,128,128,2,2,2,inf
sdd,True,False,64,8,8,16,4,2,96.2021240234375
sdd,True,False,64,8,16,8,2,4,30.0603515625
sdd,True,False,64,8,32,8,8,4,19.49802856445313
sdd,True,False,64,8,64,8,2,4,15.104576110839844
sdd,True,False,64,8,128,8,8,8,12.94129638671875
sdd,True,False,64,16,8,8,4,2,58.28064575195312
sdd,True,False,64,16,16,16,8,2,30.451214599609376
sdd,True,False,64,16,32,8,2,4,19.571139526367187
sdd,True,False,64,16,64,16,2,2,15.562969970703126
sdd,True,False,64,16,128,16,4,4,13.360887145996092
sdd,True,False,64,32,8,8,16,2,66.38638305664062
sdd,True,False,64,32,16,8,8,2,34.95736999511719
sdd,True,False,64,32,32,16,8,2,20.5401123046875
sdd,True,False,64,32,64,8,16,4,15.419955444335937
sdd,True,False,64,32,128,8,2,4,13.664102172851562
sdd,True,False,64,64,8,2,2,2,inf
sdd,True,False,64,64,16,2,2,2,inf
sdd,True,False,64,64,32,2,2,2,inf
sdd,True,False,64,64,64,2,2,2,inf
sdd,True,False,64,64,128,2,2,2,inf
sdd,True,False,64,128,8,2,2,2,inf
sdd,True,False,64,128,16,2,2,2,inf
sdd,True,False,64,128,32,2,2,2,inf
sdd,True,False,64,128,64,2,2,2,inf
sdd,True,False,64,128,128,2,2,2,inf
sdd,True,False,128,8,8,2,2,2,inf
sdd,True,False,128,8,16,16,8,4,52.1150146484375
sdd,True,False,128,8,32,8,8,8,30.83111572265625
sdd,True,False,128,8,64,8,8,8,20.565753173828124
sdd,True,False,128,8,128,16,2,8,16.8664794921875
sdd,True,False,128,16,8,16,8,2,97.72430419921876
sdd,True,False,128,16,16,16,2,2,51.40657958984375
sdd,True,False,128,16,32,16,2,2,30.401171875
sdd,True,False,128,16,64,16,4,4,20.604071044921877
sdd,True,False,128,16,128,8,16,8,16.067298889160156
sdd,True,False,128,32,8,2,2,2,inf
sdd,True,False,128,32,16,2,2,2,inf
sdd,True,False,128,32,32,2,2,2,inf
sdd,True,False,128,32,64,2,2,2,inf
sdd,True,False,128,32,128,2,2,2,inf
sdd,True,False,128,64,8,2,2,2,inf
sdd,True,False,128,64,16,2,2,2,inf
sdd,True,False,128,64,32,2,2,2,inf
sdd,True,False,128,64,64,2,2,2,inf
sdd,True,False,128,64,128,2,2,2,inf
sdd,True,False,128,128,8,2,2,2,inf
sdd,True,False,128,128,16,2,2,2,inf
sdd,True,False,128,128,32,2,2,2,inf
sdd,True,False,128,128,64,2,2,2,inf
sdd,True,False,128,128,128,2,2,2,inf
sdd,True,True,8,8,8,2,2,2,70.79592895507812
sdd,True,True,8,8,16,2,4,4,65.1414794921875
sdd,True,True,8,8,32,8,4,4,83.34755859375
sdd,True,True,8,8,64,2,2,16,119.6942626953125
sdd,True,True,8,8,128,8,4,8,92.86500854492188
sdd,True,True,8,16,8,2,8,2,73.23809814453125
sdd,True,True,8,16,16,4,4,2,50.65773010253906
sdd,True,True,8,16,32,2,16,4,46.528628540039065
sdd,True,True,8,16,64,8,8,4,44.46695556640625
sdd,True,True,8,16,128,2,16,16,42.68679504394531
sdd,True,True,8,32,8,2,16,2,96.91433715820312
sdd,True,True,8,32,16,2,16,2,48.09185791015625
sdd,True,True,8,32,32,4,4,2,39.37124938964844
sdd,True,True,8,32,64,4,2,2,39.133636474609375
sdd,True,True,8,32,128,8,8,2,40.11669006347656
sdd,True,True,8,64,8,2,2,2,138.27012939453124
sdd,True,True,8,64,16,2,16,2,67.56966552734374
sdd,True,True,8,64,32,4,8,2,58.15477294921875
sdd,True,True,8,64,64,4,4,2,56.105419921875
sdd,True,True,8,64,128,4,8,2,56.26817626953125
sdd,True,True,8,128,8,2,2,2,inf
sdd,True,True,8,128,16,2,16,2,108.03819580078124
sdd,True,True,8,128,32,2,4,2,101.84613647460938
sdd,True,True,8,128,64,2,16,2,99.8545654296875
sdd,True,True,8,128,128,2,2,2,inf
sdd,True,True,16,8,8,4,2,2,53.96688232421875
sdd,True,True,16,8,16,8,2,2,36.35191345214844
sdd,True,True,16,8,32,8,2,8,48.81896362304688
sdd,True,True,16,8,64,2,8,16,46.240542602539065
sdd,True,True,16,8,128,8,2,8,42.79500122070313
sdd,True,True,16,16,8,2,16,2,42.394622802734375
sdd,True,True,16,16,16,4,4,2,27.01558532714844
sdd,True,True,16,16,32,8,16,2,24.6191162109375
sdd,True,True,16,16,64,8,2,4,23.42810821533203
sdd,True,True,16,16,128,8,4,4,22.794557189941408
sdd,True,True,16,32,8,2,16,2,55.01532592773437
sdd,True,True,16,32,16,4,2,2,33.358612060546875
sdd,True,True,16,32,32,8,2,2,23.708087158203124
sdd,True,True,16,32,64,4,2,4,22.57019805908203
sdd,True,True,16,32,128,4,4,4,21.4740966796875
sdd,True,True,16,64,8,2,16,2,65.340087890625
sdd,True,True,16,64,16,4,8,2,43.76452026367188
sdd,True,True,16,64,32,8,16,2,34.87169189453125
sdd,True,True,16,64,64,4,4,4,33.64231872558594
sdd,True,True,16,64,128,4,2,4,32.75396728515625
sdd,True,True,16,128,8,2,16,2,84.63165283203125
sdd,True,True,16,128,16,4,2,2,65.06669311523437
sdd,True,True,16,128,32,4,2,2,56.94905395507813
sdd,True,True,16,128,64,4,4,2,55.36854858398438
sdd,True,True,16,128,128,2,2,2,inf
sdd,True,True,32,8,8,8,8,2,61.72941284179687
sdd,True,True,32,8,16,8,2,2,24.83875274658203
sdd,True,True,32,8,32,8,4,2,20.58190460205078
sdd,True,True,32,8,64,8,8,4,26.2571044921875
sdd,True,True,32,8,128,8,4,16,26.21186828613281
sdd,True,True,32,16,8,4,16,2,43.00454711914063
sdd,True,True,32,16,16,8,4,2,23.92322540283203
sdd,True,True,32,16,32,8,8,4,17.551664733886717
sdd,True,True,32,16,64,8,2,4,15.735151672363282
sdd,True,True,32,16,128,8,4,4,14.5494873046875
sdd,True,True,32,32,8,4,8,2,53.545587158203126
sdd,True,True,32,32,16,8,16,2,29.740457153320317
sdd,True,True,32,32,32,8,4,2,20.164134216308597
sdd,True,True,32,32,64,8,4,4,17.43151092529297
sdd,True,True,32,32,128,16,4,2,16.06116180419922
sdd,True,True,32,64,8,4,16,2,58.31881713867188
sdd,True,True,32,64,16,8,16,2,34.770635986328124
sdd,True,True,32,64,32,8,8,2,26.29350891113281
sdd,True,True,32,64,64,8,16,2,22.838330078125
sdd,True,True,32,64,128,8,2,4,22.09839630126953
sdd,True,True,32,128,8,2,2,2,inf
sdd,True,True,32,128,16,2,2,2,inf
sdd,True,True,32,128,32,2,2,2,inf
sdd,True,True,32,128,64,2,2,2,inf
sdd,True,True,32,128,128,2,2,2,inf
sdd,True,True,64,8,8,16,2,2,97.34681396484376
sdd,True,True,64,8,16,8,8,4,30.87897644042969
sdd,True,True,64,8,32,8,8,8,20.65984649658203
sdd,True,True,64,8,64,8,2,4,16.07484130859375
sdd,True,True,64,8,128,16,8,4,13.826019287109377
sdd,True,True,64,16,8,8,2,2,58.582769775390624
sdd,True,True,64,16,16,16,8,2,31.01230773925781
sdd,True,True,64,16,32,8,2,4,20.705232238769533
sdd,True,True,64,16,64,8,16,4,16.316441345214844
sdd,True,True,64,16,128,16,8,4,14.138400268554689
sdd,True,True,64,32,8,8,8,2,67.5900146484375
sdd,True,True,64,32,16,16,4,2,36.62651977539063
sdd,True,True,64,32,32,16,8,2,22.28140869140625
sdd,True,True,64,32,64,8,16,4,17.178799438476563
sdd,True,True,64,32,128,8,4,4,15.548410034179687
sdd,True,True,64,64,8,2,2,2,inf
sdd,True,True,64,64,16,2,2,2,inf
sdd,True,True,64,64,32,2,2,2,inf
sdd,True,True,64,64,64,2,2,2,inf
sdd,True,True,64,64,128,2,2,2,inf
sdd,True,True,64,128,8,2,2,2,inf
sdd,True,True,64,128,16,2,2,2,inf
sdd,True,True,64,128,32,2,2,2,inf
sdd,True,True,64,128,64,2,2,2,inf
sdd,True,True,64,128,128,2,2,2,inf
sdd,True,True,128,8,8,2,2,2,inf
sdd,True,True,128,8,16,16,8,4,52.57091064453125
sdd,True,True,128,8,32,8,8,8,31.27769775390625
sdd,True,True,128,8,64,16,8,4,20.810726928710935
sdd,True,True,128,8,128,16,8,8,17.33007354736328
sdd,True,True,128,16,8,16,16,2,97.82230224609376
sdd,True,True,128,16,16,16,2,2,52.05543212890625
sdd,True,True,128,16,32,16,2,2,30.84331970214844
sdd,True,True,128,16,64,16,4,4,21.341754150390624
sdd,True,True,128,16,128,4,16,16,17.054681396484376
sdd,True,True,128,32,8,2,2,2,inf
sdd,True,True,128,32,16,2,2,2,inf
sdd,True,True,128,32,32,2,2,2,inf
sdd,True,True,128,32,64,2,2,2,inf
sdd,True,True,128,32,128,2,2,2,inf
sdd,True,True,128,64,8,2,2,2,inf
sdd,True,True,128,64,16,2,2,2,inf
sdd,True,True,128,64,32,2,2,2,inf
sdd,True,True,128,64,64,2,2,2,inf
sdd,True,True,128,64,128,2,2,2,inf
sdd,True,True,128,128,8,2,2,2,inf
sdd,True,True,128,128,16,2,2,2,inf
sdd,True,True,128,128,32,2,2,2,inf
sdd,True,True,128,128,64,2,2,2,inf
sdd,True,True,128,128,128,2,2,2,inf
