mode,trans_A,trans_B,BM,BK,BN,TM,TK,TN,latency
sdd,False,False,32,128,8,2,2,2,inf
sdd,False,False,32,128,16,2,2,2,inf
sdd,False,False,32,128,32,2,2,2,inf
sdd,False,False,32,128,64,2,2,2,inf
sdd,False,False,32,128,128,2,2,2,inf
sdd,False,False,64,8,8,8,8,4,65.85814819335937
sdd,False,False,64,8,16,8,8,4,31.638424682617188
sdd,False,False,64,8,32,8,2,8,24.71656951904297
sdd,False,False,64,8,64,8,2,8,24.32788543701172
sdd,False,False,64,8,128,8,2,8,23.616490173339844
sdd,False,False,64,16,8,8,2,2,54.6862060546875
sdd,False,False,64,16,16,16,2,2,31.148028564453124
sdd,False,False,64,16,32,8,8,4,25.38966064453125
sdd,False,False,64,16,64,8,16,4,24.080995178222658
sdd,False,False,64,16,128,8,16,8,24.22169647216797
sdd,False,False,64,32,8,8,2,2,77.34814453125
sdd,False,False,64,32,16,8,8,2,44.23567504882813
sdd,False,False,64,32,32,8,8,4,28.473959350585936
sdd,False,False,64,32,64,8,4,4,23.699337768554688
sdd,False,False,64,32,128,8,2,8,24.34996490478516
sdd,False,False,64,64,8,2,2,2,inf
sdd,False,False,64,64,16,2,2,2,inf
sdd,False,False,64,64,32,2,2,2,inf
sdd,False,False,64,64,64,2,2,2,inf
sdd,False,False,64,64,128,2,2,2,inf
sdd,False,False,64,128,8,2,2,2,inf
sdd,False,False,64,128,16,2,2,2,inf
sdd,False,False,64,128,32,2,2,2,inf
sdd,False,False,64,128,64,2,2,2,inf
sdd,False,False,64,128,128,2,2,2,inf
sdd,False,False,128,8,8,16,2,4,58.91676025390625
sdd,False,False,128,8,16,8,8,8,26.94410095214844
sdd,False,False,128,8,32,8,4,8,23.53326110839844
sdd,False,False,128,8,64,16,2,4,21.76747589111328
sdd,False,False,128,8,128,16,4,4,23.42686767578125
sdd,False,False,128,16,8,16,2,2,50.80626525878906
sdd,False,False,128,16,16,16,8,2,28.22850646972656
sdd,False,False,128,16,32,8,4,4,24.08775634765625
sdd,False,False,128,16,64,8,4,8,23.01982727050781
sdd,False,False,128,16,128,8,2,8,23.040103149414065
sdd,False,False,128,32,8,2,2,2,inf
sdd,False,False,128,32,16,2,2,2,inf
sdd,False,False,128,32,32,2,2,2,inf
sdd,False,False,128,32,64,2,2,2,inf
sdd,False,False,128,32,128,2,2,2,inf
sdd,False,False,128,64,8,2,2,2,inf
sdd,False,False,128,64,16,2,2,2,inf
sdd,False,False,128,64,32,2,2,2,inf
sdd,False,False,128,64,64,2,2,2,inf
sdd,False,False,128,64,128,2,2,2,inf
sdd,False,False,128,128,8,2,2,2,inf
sdd,False,False,128,128,16,2,2,2,inf
sdd,False,False,128,128,32,2,2,2,inf
sdd,False,False,128,128,64,2,2,2,inf
sdd,False,False,128,128,128,2,2,2,inf
sdd,False,True,8,8,8,2,2,2,399.1469970703125
sdd,False,True,8,8,16,4,4,4,393.4630859375
sdd,False,True,8,8,32,2,2,8,379.371923828125
sdd,False,True,8,8,64,8,8,16,406.3237060546875
sdd,False,True,8,8,128,4,4,16,394.24541015625
sdd,False,True,8,16,8,2,2,2,206.7267578125
sdd,False,True,8,16,16,4,8,2,198.42396240234376
sdd,False,True,8,16,32,8,8,2,187.6971557617188
sdd,False,True,8,16,64,2,16,16,193.23115234375
sdd,False,True,8,16,128,4,4,16,197.74112548828128
sdd,False,True,8,32,8,2,2,2,271.7641845703125
sdd,False,True,8,32,16,2,16,2,139.34661865234375
sdd,False,True,8,32,32,4,8,2,138.78026123046874
sdd,False,True,8,32,64,2,16,4,139.386962890625
sdd,False,True,8,32,128,8,8,2,140.2882080078125
sdd,False,True,8,64,8,2,2,2,379.437060546875
sdd,False,True,8,64,16,2,2,2,185.58453369140625
sdd,False,True,8,64,32,4,2,2,160.37774658203125
sdd,False,True,8,64,64,4,2,2,159.0248291015625
sdd,False,True,8,64,128,4,16,2,162.72178955078124
sdd,False,True,8,128,8,2,2,2,inf
sdd,False,True,8,128,16,2,16,2,306.841796875
sdd,False,True,8,128,32,2,8,2,288.7798828125
sdd,False,True,8,128,64,2,4,2,288.84541015625
sdd,False,True,8,128,128,2,2,2,inf
sdd,False,True,16,8,8,2,4,4,202.17528076171877
sdd,False,True,16,8,16,4,2,4,194.959765625
sdd,False,True,16,8,32,8,2,2,181.95906982421877
sdd,False,True,16,8,64,4,4,8,177.53671875
sdd,False,True,16,8,128,4,2,16,169.419775390625
sdd,False,True,16,16,8,2,2,2,101.73458862304688
sdd,False,True,16,16,16,4,2,2,100.47365112304688
sdd,False,True,16,16,32,8,4,2,92.6509033203125
sdd,False,True,16,16,64,2,16,8,95.26671142578124
sdd,False,True,16,16,128,8,16,4,100.47825927734377
sdd,False,True,16,32,8,2,2,2,122.93560791015624
sdd,False,True,16,32,16,4,8,2,80.80701293945313
sdd,False,True,16,32,32,4,16,4,71.40126953125
sdd,False,True,16,32,64,4,16,2,71.59755249023438
sdd,False,True,16,32,128,4,4,4,71.12864990234375
sdd,False,True,16,64,8,2,8,2,165.405078125
sdd,False,True,16,64,16,4,2,2,114.4490966796875
sdd,False,True,16,64,32,8,4,2,95.41509399414062
sdd,False,True,16,64,64,4,8,4,92.25265502929688
sdd,False,True,16,64,128,8,16,2,92.0755126953125
sdd,False,True,16,128,8,2,4,2,235.228369140625
sdd,False,True,16,128,16,4,16,2,184.256689453125
sdd,False,True,16,128,32,4,2,2,156.644970703125
sdd,False,True,16,128,64,4,2,2,155.04056396484376
sdd,False,True,16,128,128,2,2,2,inf
sdd,False,True,32,8,8,8,4,2,103.24459228515624
sdd,False,True,32,8,16,4,8,4,97.24036865234376
sdd,False,True,32,8,32,2,8,16,89.53897094726562
sdd,False,True,32,8,64,8,8,8,89.11841430664063
sdd,False,True,32,8,128,8,4,16,93.94298706054688
sdd,False,True,32,16,8,4,16,2,68.28972778320312
sdd,False,True,32,16,16,8,2,2,51.45518188476562
sdd,False,True,32,16,32,8,16,4,49.334170532226565
sdd,False,True,32,16,64,2,4,8,49.61821899414063
sdd,False,True,32,16,128,2,4,16,49.259622192382814
sdd,False,True,32,32,8,4,4,2,96.26163330078126
sdd,False,True,32,32,16,8,8,2,60.615576171875
sdd,False,True,32,32,32,16,4,2,44.796722412109375
sdd,False,True,32,32,64,8,2,4,38.72890930175781
sdd,False,True,32,32,128,8,16,4,38.10281982421875
sdd,False,True,32,64,8,4,2,2,116.53406982421876
sdd,False,True,32,64,16,8,8,2,80.78519287109376
sdd,False,True,32,64,32,8,16,2,60.293634033203126
sdd,False,True,32,64,64,4,16,4,56.82205810546875
sdd,False,True,32,64,128,8,4,4,56.6828857421875
sdd,False,True,32,128,8,2,2,2,inf
sdd,False,True,32,128,16,2,2,2,inf
sdd,False,True,32,128,32,2,2,2,inf
sdd,False,True,32,128,64,2,2,2,inf
sdd,False,True,32,128,128,2,2,2,inf
sdd,False,True,64,8,8,8,4,4,66.53447875976562
sdd,False,True,64,8,16,2,8,16,50.67438049316407
sdd,False,True,64,8,32,8,2,8,49.14698181152344
sdd,False,True,64,8,64,2,4,16,49.4206787109375
sdd,False,True,64,8,128,8,2,8,48.49561462402344
sdd,False,True,64,16,8,8,2,2,54.80970458984375
sdd,False,True,64,16,16,16,4,2,33.95225524902344
sdd,False,True,64,16,32,8,4,8,28.88048706054688
sdd,False,True,64,16,64,8,16,4,27.716162109375
sdd,False,True,64,16,128,8,2,8,27.1791015625
sdd,False,True,64,32,8,8,8,2,84.09588623046875
sdd,False,True,64,32,16,8,4,2,50.90191345214844
sdd,False,True,64,32,32,8,8,4,35.54404296875
sdd,False,True,64,32,64,16,2,4,29.81189880371094
sdd,False,True,64,32,128,8,4,8,27.36670837402344
sdd,False,True,64,64,8,2,2,2,inf
sdd,False,True,64,64,16,2,2,2,inf
sdd,False,True,64,64,32,2,2,2,inf
sdd,False,True,64,64,64,2,2,2,inf
sdd,False,True,64,64,128,2,2,2,inf
sdd,False,True,64,128,8,2,2,2,inf
sdd,False,True,64,128,16,2,2,2,inf
sdd,False,True,64,128,32,2,2,2,inf
sdd,False,True,64,128,64,2,2,2,inf
sdd,False,True,64,128,128,2,2,2,inf
sdd,False,True,128,8,8,16,8,4,58.8000244140625
sdd,False,True,128,8,16,8,8,8,32.438168334960935
sdd,False,True,128,8,32,4,2,16,30.158950805664062
sdd,False,True,128,8,64,16,4,4,28.051763916015624
sdd,False,True,128,8,128,16,4,4,27.196417236328124
sdd,False,True,128,16,8,16,2,2,49.500979614257815
sdd,False,True,128,16,16,16,4,2,31.385806274414065
sdd,False,True,128,16,32,8,2,4,24.700518798828124
sdd,False,True,128,16,64,8,16,8,23.897190856933594
sdd,False,True,128,16,128,8,8,8,23.10245056152344
sdd,False,True,128,32,8,2,2,2,inf
sdd,False,True,128,32,16,2,2,2,inf
sdd,False,True,128,32,32,2,2,2,inf
sdd,False,True,128,32,64,2,2,2,inf
sdd,False,True,128,32,128,2,2,2,inf
sdd,False,True,128,64,8,2,2,2,inf
sdd,False,True,128,64,16,2,2,2,inf
sdd,False,True,128,64,32,2,2,2,inf
sdd,False,True,128,64,64,2,2,2,inf
sdd,False,True,128,64,128,2,2,2,inf
sdd,False,True,128,128,8,2,2,2,inf
sdd,False,True,128,128,16,2,2,2,inf
sdd,False,True,128,128,32,2,2,2,inf
sdd,False,True,128,128,64,2,2,2,inf
sdd,False,True,128,128,128,2,2,2,inf
sdd,True,False,8,8,8,2,2,2,331.9246826171875
sdd,True,False,8,8,16,4,2,2,174.82608642578126
sdd,True,False,8,8,32,2,2,8,137.649462890625
sdd,True,False,8,8,64,2,2,16,135.867578125
sdd,True,False,8,8,128,2,2,2,inf
sdd,True,False,8,16,8,4,4,2,286.2996337890625
sdd,True,False,8,16,16,4,16,2,159.4926025390625
sdd,True,False,8,16,32,4,16,2,137.52545166015625
sdd,True,False,8,16,64,8,2,4,138.6809326171875
sdd,True,False,8,16,128,2,4,16,89.31604614257813
sdd,True,False,8,32,8,2,4,2,272.43427734375
sdd,True,False,8,32,16,4,4,2,154.5417724609375
sdd,True,False,8,32,32,4,4,2,139.97801513671874
sdd,True,False,8,32,64,2,4,4,138.064794921875
sdd,True,False,8,32,128,4,2,8,114.269384765625
sdd,True,False,8,64,8,2,4,2,268.17177734375
sdd,True,False,8,64,16,2,4,2,147.4407470703125
sdd,True,False,8,64,32,2,4,2,140.5033447265625
sdd,True,False,8,64,64,2,4,2,139.827099609375
sdd,True,False,8,64,128,4,8,2,140.272216796875
sdd,True,False,8,128,8,2,8,2,306.680810546875
sdd,True,False,8,128,16,2,16,2,159.9556640625
sdd,True,False,8,128,32,2,2,2,140.867578125
sdd,True,False,8,128,64,2,8,2,140.7084228515625
sdd,True,False,8,128,128,2,2,2,inf
sdd,True,False,16,8,8,4,8,2,167.96077880859374
sdd,True,False,16,8,16,4,4,2,89.021435546875
sdd,True,False,16,8,32,2,2,8,68.0089599609375
sdd,True,False,16,8,64,2,4,16,60.29833984375
sdd,True,False,16,8,128,8,2,8,67.69019165039063
sdd,True,False,16,16,8,2,8,2,147.019873046875
sdd,True,False,16,16,16,4,8,2,81.14429931640625
sdd,True,False,16,16,32,2,16,8,65.33638916015624
sdd,True,False,16,16,64,2,16,8,67.8930419921875
sdd,True,False,16,16,128,4,2,8,69.011865234375
sdd,True,False,16,32,8,2,8,2,143.04644775390625
sdd,True,False,16,32,16,4,2,2,78.46348876953125
sdd,True,False,16,32,32,2,16,4,70.1560546875
sdd,True,False,16,32,64,4,4,2,70.5028076171875
sdd,True,False,16,32,128,2,8,8,69.9884521484375
sdd,True,False,16,64,8,2,8,2,128.64287109375
sdd,True,False,16,64,16,4,2,2,76.81822509765625
sdd,True,False,16,64,32,2,4,2,71.68389282226562
sdd,True,False,16,64,64,2,2,4,72.18800048828125
sdd,True,False,16,64,128,2,16,4,70.818896484375
sdd,True,False,16,128,8,2,4,2,133.293359375
sdd,True,False,16,128,16,2,4,2,82.89126586914062
sdd,True,False,16,128,32,2,16,2,72.04392700195312
sdd,True,False,16,128,64,2,16,2,70.67965698242188
sdd,True,False,16,128,128,2,2,2,inf
sdd,True,False,32,8,8,4,4,4,176.229248046875
sdd,True,False,32,8,16,4,4,4,60.4487548828125
sdd,True,False,32,8,32,8,4,4,38.89284973144531
sdd,True,False,32,8,64,4,4,16,35.1984619140625
sdd,True,False,32,8,128,16,4,4,34.594305419921874
sdd,True,False,32,16,8,4,8,2,106.14056396484376
sdd,True,False,32,16,16,8,2,2,58.323150634765625
sdd,True,False,32,16,32,8,16,4,37.98722534179687
sdd,True,False,32,16,64,4,4,8,35.280792236328125
sdd,True,False,32,16,128,4,2,8,35.26717529296875
sdd,True,False,32,32,8,4,4,2,131.6276123046875
sdd,True,False,32,32,16,8,16,2,67.39619750976563
sdd,True,False,32,32,32,16,16,2,42.02823791503906
sdd,True,False,32,32,64,4,2,4,37.22391357421875
sdd,True,False,32,32,128,16,2,2,36.79732055664063
sdd,True,False,32,64,8,4,4,2,132.349853515625
sdd,True,False,32,64,16,8,4,2,70.10160522460937
sdd,True,False,32,64,32,8,16,2,44.479888916015625
sdd,True,False,32,64,64,4,16,4,37.58006286621094
sdd,True,False,32,64,128,8,8,2,36.60861511230469
sdd,True,False,32,128,8,2,2,2,inf
sdd,True,False,32,128,16,2,2,2,inf
sdd,True,False,32,128,32,2,2,2,inf
sdd,True,False,32,128,64,2,2,2,inf
sdd,True,False,32,128,128,2,2,2,inf
sdd,True,False,64,8,8,8,4,4,268.561083984375
sdd,True,False,64,8,16,8,4,4,78.65259399414063
sdd,True,False,64,8,32,8,2,8,45.51227111816407
sdd,True,False,64,8,64,8,2,8,32.8384521484375
sdd,True,False,64,8,128,16,2,4,27.167947387695317
sdd,True,False,64,16,8,8,8,2,153.704248046875
sdd,True,False,64,16,16,16,4,2,80.04147338867188
sdd,True,False,64,16,32,8,4,8,48.03604431152344
sdd,True,False,64,16,64,8,16,8,33.970159912109374
sdd,True,False,64,16,128,8,16,8,27.25079040527344
sdd,True,False,64,32,8,8,4,2,181.22647705078128
sdd,True,False,64,32,16,16,16,2,93.31394653320312
sdd,True,False,64,32,32,16,8,2,52.166839599609375
sdd,True,False,64,32,64,16,4,4,34.93907165527344
sdd,True,False,64,32,128,8,8,8,27.719146728515625
sdd,True,False,64,64,8,2,2,2,inf
sdd,True,False,64,64,16,2,2,2,inf
sdd,True,False,64,64,32,2,2,2,inf
sdd,True,False,64,64,64,2,2,2,inf
sdd,True,False,64,64,128,2,2,2,inf
sdd,True,False,64,128,8,2,2,2,inf
sdd,True,False,64,128,16,2,2,2,inf
sdd,True,False,64,128,32,2,2,2,inf
sdd,True,False,64,128,64,2,2,2,inf
sdd,True,False,64,128,128,2,2,2,inf
sdd,True,False,128,8,8,2,2,2,inf
sdd,True,False,128,8,16,8,2,8,131.68056640625
sdd,True,False,128,8,32,8,8,8,74.3488525390625
sdd,True,False,128,8,64,16,2,4,46.31574401855469
sdd,True,False,128,8,128,16,4,4,34.64796142578125
sdd,True,False,128,16,8,16,2,2,263.7873046875
sdd,True,False,128,16,16,8,16,4,138.96048583984376
sdd,True,False,128,16,32,8,4,4,76.269775390625
sdd,True,False,128,16,64,8,8,8,47.12089538574219
sdd,True,False,128,16,128,8,2,8,33.60276489257812
sdd,True,False,128,32,8,2,2,2,inf
sdd,True,False,128,32,16,2,2,2,inf
sdd,True,False,128,32,32,2,2,2,inf
sdd,True,False,128,32,64,2,2,2,inf
sdd,True,False,128,32,128,2,2,2,inf
sdd,True,False,128,64,8,2,2,2,inf
sdd,True,False,128,64,16,2,2,2,inf
sdd,True,False,128,64,32,2,2,2,inf
sdd,True,False,128,64,64,2,2,2,inf
sdd,True,False,128,64,128,2,2,2,inf
sdd,True,False,128,128,8,2,2,2,inf
sdd,True,False,128,128,16,2,2,2,inf
sdd,True,False,128,128,32,2,2,2,inf
sdd,True,False,128,128,64,2,2,2,inf
sdd,True,False,128,128,128,2,2,2,inf
sdd,True,True,8,8,8,2,4,2,394.5120849609375
sdd,True,True,8,8,16,4,4,4,392.31640625
sdd,True,True,8,8,32,8,2,8,393.6521240234375
sdd,True,True,8,8,64,8,8,16,399.4498046875
sdd,True,True,8,8,128,8,4,16,368.1553466796875
sdd,True,True,8,16,8,2,2,2,211.0720947265625
sdd,True,True,8,16,16,4,8,2,198.96678466796877
sdd,True,True,8,16,32,2,4,8,135.47017822265624
sdd,True,True,8,16,64,2,16,16,196.57532958984376
sdd,True,True,8,16,128,4,2,16,212.0193115234375
sdd,True,True,8,32,8,2,4,2,276.9596435546875
sdd,True,True,8,32,16,2,8,2,140.61495361328124
sdd,True,True,8,32,32,4,16,2,140.7639404296875
sdd,True,True,8,32,64,2,16,4,132.995361328125
sdd,True,True,8,32,128,2,8,8,139.485595703125
sdd,True,True,8,64,8,2,8,2,388.26220703125
sdd,True,True,8,64,16,2,8,2,188.8723876953125
sdd,True,True,8,64,32,4,2,2,161.6533447265625
sdd,True,True,8,64,64,4,2,2,158.7583740234375
sdd,True,True,8,64,128,4,2,2,161.5098876953125
sdd,True,True,8,128,8,2,2,2,inf
sdd,True,True,8,128,16,2,8,2,303.521484375
sdd,True,True,8,128,32,2,8,2,286.98173828125
sdd,True,True,8,128,64,2,16,2,287.9983642578125
sdd,True,True,8,128,128,2,2,2,inf
sdd,True,True,16,8,8,4,8,2,199.2115234375
sdd,True,True,16,8,16,2,8,8,163.0445556640625
sdd,True,True,16,8,32,8,4,2,191.45748291015624
sdd,True,True,16,8,64,2,8,16,174.1875244140625
sdd,True,True,16,8,128,16,2,4,181.5934936523437
sdd,True,True,16,16,8,2,2,2,109.806982421875
sdd,True,True,16,16,16,2,8,2,100.20831298828124
sdd,True,True,16,16,32,2,2,8,90.9896728515625
sdd,True,True,16,16,64,4,4,16,98.95485229492188
sdd,True,True,16,16,128,16,4,8,101.83095092773438
sdd,True,True,16,32,8,2,2,2,144.5086181640625
sdd,True,True,16,32,16,4,2,2,88.58931274414063
sdd,True,True,16,32,32,8,16,2,71.0134765625
sdd,True,True,16,32,64,4,2,2,71.24826049804688
sdd,True,True,16,32,128,4,2,4,58.90867309570312
sdd,True,True,16,64,8,2,8,2,174.74434814453124
sdd,True,True,16,64,16,4,2,2,119.31842041015624
sdd,True,True,16,64,32,8,4,2,97.280615234375
sdd,True,True,16,64,64,8,8,2,92.27171630859377
sdd,True,True,16,64,128,8,16,2,90.8737548828125
sdd,True,True,16,128,8,2,4,2,246.051220703125
sdd,True,True,16,128,16,4,2,2,185.49586181640623
sdd,True,True,16,128,32,4,2,2,157.97952880859376
sdd,True,True,16,128,64,4,2,2,155.3543212890625
sdd,True,True,16,128,128,2,2,2,inf
sdd,True,True,32,8,8,8,8,2,176.8541015625
sdd,True,True,32,8,16,8,2,2,91.57816162109376
sdd,True,True,32,8,32,2,2,16,84.89727783203125
sdd,True,True,32,8,64,4,8,16,94.82096557617189
sdd,True,True,32,8,128,16,8,4,46.93627014160156
sdd,True,True,32,16,8,4,16,2,111.23956298828124
sdd,True,True,32,16,16,8,4,2,62.79331665039062
sdd,True,True,32,16,32,4,8,8,47.13816528320312
sdd,True,True,32,16,64,4,2,8,46.6570068359375
sdd,True,True,32,16,128,4,2,8,47.15612182617188
sdd,True,True,32,32,8,4,4,2,144.31630859375
sdd,True,True,32,32,16,8,4,2,80.0415771484375
sdd,True,True,32,32,32,16,4,2,54.29685668945312
sdd,True,True,32,32,64,8,8,4,42.0193115234375
sdd,True,True,32,32,128,8,4,4,39.480831909179685
sdd,True,True,32,64,8,4,4,2,158.8496337890625
sdd,True,True,32,64,16,8,4,2,97.16746215820312
sdd,True,True,32,64,32,8,4,2,70.76669311523438
sdd,True,True,32,64,64,4,16,4,60.86021118164062
sdd,True,True,32,64,128,8,4,4,57.81491088867188
sdd,True,True,32,128,8,2,2,2,inf
sdd,True,True,32,128,16,2,2,2,inf
sdd,True,True,32,128,32,2,2,2,inf
sdd,True,True,32,128,64,2,2,2,inf
sdd,True,True,32,128,128,2,2,2,inf
sdd,True,True,64,8,8,8,4,4,271.0641357421875
sdd,True,True,64,8,16,8,8,4,79.34187622070313
sdd,True,True,64,8,32,8,2,8,52.03404541015625
sdd,True,True,64,8,64,4,4,8,48.49459228515625
sdd,True,True,64,8,128,4,8,16,44.99393615722656
sdd,True,True,64,16,8,8,8,2,156.43052978515624
sdd,True,True,64,16,16,16,8,2,82.55426635742188
sdd,True,True,64,16,32,8,4,8,50.67550659179688
sdd,True,True,64,16,64,8,16,8,36.721435546875
sdd,True,True,64,16,128,8,16,8,29.921484375
sdd,True,True,64,32,8,8,8,2,186.93447265625
sdd,True,True,64,32,16,16,16,2,98.87877197265624
sdd,True,True,64,32,32,8,2,4,58.901708984375
sdd,True,True,64,32,64,8,8,4,40.33217468261719
sdd,True,True,64,32,128,8,2,8,33.15773315429688
sdd,True,True,64,64,8,2,2,2,inf
sdd,True,True,64,64,16,2,2,2,inf
sdd,True,True,64,64,32,2,2,2,inf
sdd,True,True,64,64,64,2,2,2,inf
sdd,True,True,64,64,128,2,2,2,inf
sdd,True,True,64,128,8,2,2,2,inf
sdd,True,True,64,128,16,2,2,2,inf
sdd,True,True,64,128,32,2,2,2,inf
sdd,True,True,64,128,64,2,2,2,inf
sdd,True,True,64,128,128,2,2,2,inf
sdd,True,True,128,8,8,2,2,2,inf
sdd,True,True,128,8,16,16,2,4,132.443115234375
sdd,True,True,128,8,32,8,4,8,74.8948486328125
sdd,True,True,128,8,64,16,2,4,47.04788513183594
sdd,True,True,128,8,128,16,4,4,34.53890686035156
sdd,True,True,128,16,8,16,2,2,265.3760498046875
sdd,True,True,128,16,16,8,16,4,139.68486328125
sdd,True,True,128,16,32,8,4,4,77.770751953125
sdd,True,True,128,16,64,8,2,8,48.09429626464844
sdd,True,True,128,16,128,8,2,8,34.45206909179687
sdd,True,True,128,32,8,2,2,2,inf
sdd,True,True,128,32,16,2,2,2,inf
sdd,True,True,128,32,32,2,2,2,inf
sdd,True,True,128,32,64,2,2,2,inf
sdd,True,True,128,32,128,2,2,2,inf
sdd,True,True,128,64,8,2,2,2,inf
sdd,True,True,128,64,16,2,2,2,inf
sdd,True,True,128,64,32,2,2,2,inf
sdd,True,True,128,64,64,2,2,2,inf
sdd,True,True,128,64,128,2,2,2,inf
sdd,True,True,128,128,8,2,2,2,inf
sdd,True,True,128,128,16,2,2,2,inf
sdd,True,True,128,128,32,2,2,2,inf
sdd,True,True,128,128,64,2,2,2,inf
sdd,True,True,128,128,128,2,2,2,inf
