mode,trans_A,trans_B,BM,BK,BN,TM,TK,TN,latency
sdd,False,False,32,64,64,8,8,2,20.12193908691406
sdd,False,False,32,64,128,8,8,4,19.00091857910156
sdd,False,False,32,128,8,2,2,2,inf
sdd,False,False,32,128,16,2,2,2,inf
sdd,False,False,32,128,32,2,2,2,inf
sdd,False,False,32,128,64,2,2,2,inf
sdd,False,False,32,128,128,2,2,2,inf
sdd,False,False,64,8,8,16,2,2,32.308685302734375
sdd,False,False,64,8,16,8,4,4,19.22510986328125
sdd,False,False,64,8,32,16,2,4,14.082421875
sdd,False,False,64,8,64,16,8,8,12.987596130371092
sdd,False,False,64,8,128,16,8,8,12.834736633300782
sdd,False,False,64,16,8,8,4,2,38.203704833984375
sdd,False,False,64,16,16,16,16,2,20.37720031738281
sdd,False,False,64,16,32,16,16,4,14.33055419921875
sdd,False,False,64,16,64,8,8,8,13.391404724121092
sdd,False,False,64,16,128,16,16,4,12.859599304199218
sdd,False,False,64,32,8,8,2,2,53.3166015625
sdd,False,False,64,32,16,16,2,2,28.50967712402344
sdd,False,False,64,32,32,16,8,2,17.530674743652344
sdd,False,False,64,32,64,8,2,4,14.465974426269533
sdd,False,False,64,32,128,8,4,8,12.986674499511718
sdd,False,False,64,64,8,2,2,2,inf
sdd,False,False,64,64,16,2,2,2,inf
sdd,False,False,64,64,32,2,2,2,inf
sdd,False,False,64,64,64,2,2,2,inf
sdd,False,False,64,64,128,2,2,2,inf
sdd,False,False,64,128,8,2,2,2,inf
sdd,False,False,64,128,16,2,2,2,inf
sdd,False,False,64,128,32,2,2,2,inf
sdd,False,False,64,128,64,2,2,2,inf
sdd,False,False,64,128,128,2,2,2,inf
sdd,False,False,128,8,8,16,2,4,29.03531494140625
sdd,False,False,128,8,16,16,2,4,16.07601318359375
sdd,False,False,128,8,32,16,2,8,13.012652587890624
sdd,False,False,128,8,64,16,8,8,12.412217712402343
sdd,False,False,128,8,128,16,2,8,12.105235290527345
sdd,False,False,128,16,8,16,8,2,33.21717529296875
sdd,False,False,128,16,16,16,16,4,19.459730529785155
sdd,False,False,128,16,32,16,4,4,13.754547119140623
sdd,False,False,128,16,64,8,2,8,12.522496032714844
sdd,False,False,128,16,128,16,8,8,12.006649780273438
sdd,False,False,128,32,8,2,2,2,inf
sdd,False,False,128,32,16,2,2,2,inf
sdd,False,False,128,32,32,2,2,2,inf
sdd,False,False,128,32,64,2,2,2,inf
sdd,False,False,128,32,128,2,2,2,inf
sdd,False,False,128,64,8,2,2,2,inf
sdd,False,False,128,64,16,2,2,2,inf
sdd,False,False,128,64,32,2,2,2,inf
sdd,False,False,128,64,64,2,2,2,inf
sdd,False,False,128,64,128,2,2,2,inf
sdd,False,False,128,128,8,2,2,2,inf
sdd,False,False,128,128,16,2,2,2,inf
sdd,False,False,128,128,32,2,2,2,inf
sdd,False,False,128,128,64,2,2,2,inf
sdd,False,False,128,128,128,2,2,2,inf
sdd,False,True,8,8,8,2,2,2,171.00050048828126
sdd,False,True,8,8,16,2,2,8,163.78897705078126
sdd,False,True,8,8,32,2,8,16,159.98873291015624
sdd,False,True,8,8,64,8,2,16,164.0970947265625
sdd,False,True,8,8,128,8,4,16,183.36787109375
sdd,False,True,8,16,8,2,2,2,117.20167236328123
sdd,False,True,8,16,16,2,2,2,81.7120361328125
sdd,False,True,8,16,32,8,16,2,79.3997314453125
sdd,False,True,8,16,64,4,16,8,78.4077392578125
sdd,False,True,8,16,128,4,2,8,77.11439819335938
sdd,False,True,8,32,8,2,2,2,156.24798583984375
sdd,False,True,8,32,16,2,8,2,84.08251953125
sdd,False,True,8,32,32,4,2,2,64.31005249023437
sdd,False,True,8,32,64,4,8,4,58.52037353515625
sdd,False,True,8,32,128,8,8,2,58.091217041015625
sdd,False,True,8,64,8,2,2,2,220.189990234375
sdd,False,True,8,64,16,2,2,2,114.05440673828124
sdd,False,True,8,64,32,4,8,2,95.51515502929688
sdd,False,True,8,64,64,4,4,2,93.97026977539062
sdd,False,True,8,64,128,4,16,2,97.15015869140623
sdd,False,True,8,128,8,2,2,2,inf
sdd,False,True,8,128,16,2,16,2,181.31094970703128
sdd,False,True,8,128,32,4,8,2,164.9397705078125
sdd,False,True,8,128,64,4,16,2,171.19639892578124
sdd,False,True,8,128,128,2,2,2,inf
sdd,False,True,16,8,8,4,2,2,86.89203491210938
sdd,False,True,16,8,16,8,8,4,81.80593872070312
sdd,False,True,16,8,32,8,4,8,79.93838500976562
sdd,False,True,16,8,64,8,8,8,101.238623046875
sdd,False,True,16,8,128,8,4,16,102.6164306640625
sdd,False,True,16,16,8,2,2,2,62.99890747070312
sdd,False,True,16,16,16,4,4,2,42.55126953125
sdd,False,True,16,16,32,4,4,4,40.209408569335935
sdd,False,True,16,16,64,2,16,16,40.08545837402344
sdd,False,True,16,16,128,4,16,16,40.05580749511719
sdd,False,True,16,32,8,2,2,2,83.31412963867187
sdd,False,True,16,32,16,4,4,2,53.95750732421875
sdd,False,True,16,32,32,8,2,2,38.29801025390625
sdd,False,True,16,32,64,8,4,4,33.32770690917969
sdd,False,True,16,32,128,8,2,4,33.29131164550781
sdd,False,True,16,64,8,2,8,2,97.72012329101562
sdd,False,True,16,64,16,4,4,2,68.52507934570312
sdd,False,True,16,64,32,8,2,2,54.92421264648438
sdd,False,True,16,64,64,8,8,2,52.87239379882813
sdd,False,True,16,64,128,8,16,2,53.95496826171875
sdd,False,True,16,128,8,2,2,2,131.61343994140626
sdd,False,True,16,128,16,4,8,2,103.31490478515624
sdd,False,True,16,128,32,4,16,2,92.17283935546877
sdd,False,True,16,128,64,4,4,2,92.34268188476562
sdd,False,True,16,128,128,2,2,2,inf
sdd,False,True,32,8,8,8,2,2,46.26974182128906
sdd,False,True,32,8,16,2,8,8,41.85513305664063
sdd,False,True,32,8,32,16,4,8,49.90415954589844
sdd,False,True,32,8,64,2,4,16,49.80457458496094
sdd,False,True,32,8,128,8,8,16,54.3072265625
sdd,False,True,32,16,8,4,2,2,46.49102783203125
sdd,False,True,32,16,16,8,8,2,28.61341552734375
sdd,False,True,32,16,32,8,8,4,21.76053466796875
sdd,False,True,32,16,64,16,8,4,21.050335693359376
sdd,False,True,32,16,128,8,4,4,21.02478790283203
sdd,False,True,32,32,8,4,2,2,63.95247802734375
sdd,False,True,32,32,16,8,4,2,38.48013610839844
sdd,False,True,32,32,32,16,8,2,25.52860107421875
sdd,False,True,32,32,64,8,2,4,22.682418823242188
sdd,False,True,32,32,128,8,16,4,22.095289611816405
sdd,False,True,32,64,8,4,4,2,70.35035400390625
sdd,False,True,32,64,16,8,2,2,46.534426879882815
sdd,False,True,32,64,32,16,2,2,34.376165771484374
sdd,False,True,32,64,64,8,4,4,33.43510131835937
sdd,False,True,32,64,128,8,4,4,31.86273193359375
sdd,False,True,32,128,8,2,2,2,inf
sdd,False,True,32,128,16,2,2,2,inf
sdd,False,True,32,128,32,2,2,2,inf
sdd,False,True,32,128,64,2,2,2,inf
sdd,False,True,32,128,128,2,2,2,inf
sdd,False,True,64,8,8,16,2,2,34.15183715820312
sdd,False,True,64,8,16,8,4,4,23.15445709228516
sdd,False,True,64,8,32,8,4,4,21.65299224853516
sdd,False,True,64,8,64,16,4,4,25.66669616699219
sdd,False,True,64,8,128,8,2,8,29.09327392578125
sdd,False,True,64,16,8,8,4,2,37.92826538085937
sdd,False,True,64,16,16,16,16,2,21.889523315429688
sdd,False,True,64,16,32,16,4,4,16.37224884033203
sdd,False,True,64,16,64,8,4,8,15.151309204101562
sdd,False,True,64,16,128,8,4,8,14.999139404296876
sdd,False,True,64,32,8,8,8,2,54.12269897460938
sdd,False,True,64,32,16,16,4,2,30.51377868652344
sdd,False,True,64,32,32,16,8,2,20.60735321044922
sdd,False,True,64,32,64,16,2,4,17.45869140625
sdd,False,True,64,32,128,8,2,8,16.512409973144532
sdd,False,True,64,64,8,2,2,2,inf
sdd,False,True,64,64,16,2,2,2,inf
sdd,False,True,64,64,32,2,2,2,inf
sdd,False,True,64,64,64,2,2,2,inf
sdd,False,True,64,64,128,2,2,2,inf
sdd,False,True,64,128,8,2,2,2,inf
sdd,False,True,64,128,16,2,2,2,inf
sdd,False,True,64,128,32,2,2,2,inf
sdd,False,True,64,128,64,2,2,2,inf
sdd,False,True,64,128,128,2,2,2,inf
sdd,False,True,128,8,8,16,2,4,29.791290283203125
sdd,False,True,128,8,16,16,2,4,16.895657348632813
sdd,False,True,128,8,32,16,4,8,14.107527160644532
sdd,False,True,128,8,64,8,8,8,13.506764221191409
sdd,False,True,128,8,128,16,2,8,13.45937957763672
sdd,False,True,128,16,8,16,16,2,33.48744201660156
sdd,False,True,128,16,16,16,16,4,20.25232391357422
sdd,False,True,128,16,32,16,2,4,14.85677490234375
sdd,False,True,128,16,64,8,2,8,13.494082641601562
sdd,False,True,128,16,128,16,4,8,13.044131469726562
sdd,False,True,128,32,8,2,2,2,inf
sdd,False,True,128,32,16,2,2,2,inf
sdd,False,True,128,32,32,2,2,2,inf
sdd,False,True,128,32,64,2,2,2,inf
sdd,False,True,128,32,128,2,2,2,inf
sdd,False,True,128,64,8,2,2,2,inf
sdd,False,True,128,64,16,2,2,2,inf
sdd,False,True,128,64,32,2,2,2,inf
sdd,False,True,128,64,64,2,2,2,inf
sdd,False,True,128,64,128,2,2,2,inf
sdd,False,True,128,128,8,2,2,2,inf
sdd,False,True,128,128,16,2,2,2,inf
sdd,False,True,128,128,32,2,2,2,inf
sdd,False,True,128,128,64,2,2,2,inf
sdd,False,True,128,128,128,2,2,2,inf
sdd,True,False,8,8,8,2,2,2,107.84891357421876
sdd,True,False,8,8,16,4,4,2,67.75611572265625
sdd,True,False,8,8,32,4,4,4,59.0141845703125
sdd,True,False,8,8,64,8,2,4,57.180572509765625
sdd,True,False,8,8,128,2,2,2,inf
sdd,True,False,8,16,8,2,2,2,109.46407470703124
sdd,True,False,8,16,16,2,16,2,61.050567626953125
sdd,True,False,8,16,32,4,16,4,58.43782348632813
sdd,True,False,8,16,64,2,2,8,57.12587890625
sdd,True,False,8,16,128,8,8,4,55.89215087890625
sdd,True,False,8,32,8,2,2,2,120.77034912109374
sdd,True,False,8,32,16,4,16,2,75.55987548828125
sdd,True,False,8,32,32,2,4,4,57.96864013671875
sdd,True,False,8,32,64,8,16,2,58.12390747070312
sdd,True,False,8,32,128,4,2,8,44.92681884765625
sdd,True,False,8,64,8,2,2,2,122.9762451171875
sdd,True,False,8,64,16,4,4,2,70.36700439453125
sdd,True,False,8,64,32,4,8,2,59.4720458984375
sdd,True,False,8,64,64,8,16,2,36.19658203125
sdd,True,False,8,64,128,4,4,2,39.398468017578125
sdd,True,False,8,128,8,2,2,2,119.67017822265623
sdd,True,False,8,128,16,2,8,2,65.66317138671874
sdd,True,False,8,128,32,4,2,2,58.19050903320313
sdd,True,False,8,128,64,2,4,2,60.50167236328125
sdd,True,False,8,128,128,2,2,2,inf
sdd,True,False,16,8,8,4,2,2,85.56646118164062
sdd,True,False,16,8,16,4,8,2,42.578939819335936
sdd,True,False,16,8,32,8,8,2,30.206103515625
sdd,True,False,16,8,64,4,8,8,27.041256713867188
sdd,True,False,16,8,128,8,2,8,26.4382080078125
sdd,True,False,16,16,8,2,2,2,73.14339599609374
sdd,True,False,16,16,16,4,4,2,40.42448120117187
sdd,True,False,16,16,32,4,8,4,29.81109619140625
sdd,True,False,16,16,64,4,8,8,27.577120971679687
sdd,True,False,16,16,128,16,16,4,28.35008850097656
sdd,True,False,16,32,8,2,2,2,87.06130981445312
sdd,True,False,16,32,16,4,4,2,48.084799194335936
sdd,True,False,16,32,32,8,4,2,30.470199584960938
sdd,True,False,16,32,64,16,8,2,29.42889404296875
sdd,True,False,16,32,128,8,2,2,27.97276306152344
sdd,True,False,16,64,8,2,2,2,87.30538940429688
sdd,True,False,16,64,16,4,8,2,47.590399169921874
sdd,True,False,16,64,32,8,16,2,31.03179016113281
sdd,True,False,16,64,64,16,16,2,30.02081298828125
sdd,True,False,16,64,128,8,2,2,25.25854034423828
sdd,True,False,16,128,8,2,2,2,86.09505615234374
sdd,True,False,16,128,16,4,8,2,46.5567138671875
sdd,True,False,16,128,32,4,16,2,33.30592651367188
sdd,True,False,16,128,64,4,8,2,32.04450988769531
sdd,True,False,16,128,128,2,2,2,inf
sdd,True,False,32,8,8,8,2,2,99.80089721679688
sdd,True,False,32,8,16,8,4,2,39.57965393066407
sdd,True,False,32,8,32,8,8,4,24.052531433105468
sdd,True,False,32,8,64,16,8,4,17.61296691894531
sdd,True,False,32,8,128,16,8,8,15.401779174804688
sdd,True,False,32,16,8,4,2,2,73.40809936523438
sdd,True,False,32,16,16,8,8,2,39.44325256347656
sdd,True,False,32,16,32,8,8,4,23.993994140625
sdd,True,False,32,16,64,16,8,4,17.59660186767578
sdd,True,False,32,16,128,16,8,4,16.005331420898436
sdd,True,False,32,32,8,4,2,2,88.47379150390626
sdd,True,False,32,32,16,8,16,2,47.06881713867188
sdd,True,False,32,32,32,16,2,2,25.58919677734375
sdd,True,False,32,32,64,8,4,4,19.35011901855469
sdd,True,False,32,32,128,8,4,4,16.88312683105469
sdd,True,False,32,64,8,4,8,2,87.8712158203125
sdd,True,False,32,64,16,8,16,2,46.817807006835935
sdd,True,False,32,64,32,16,2,2,26.837152099609376
sdd,True,False,32,64,64,8,8,4,22.69001007080078
sdd,True,False,32,64,128,8,8,4,19.504771423339843
sdd,True,False,32,128,8,2,2,2,inf
sdd,True,False,32,128,16,2,2,2,inf
sdd,True,False,32,128,32,2,2,2,inf
sdd,True,False,32,128,64,2,2,2,inf
sdd,True,False,32,128,128,2,2,2,inf
sdd,True,False,64,8,8,16,2,2,157.8266845703125
sdd,True,False,64,8,16,8,2,4,49.07491149902344
sdd,True,False,64,8,32,8,8,8,28.78367919921875
sdd,True,False,64,8,64,8,4,8,20.032687377929687
sdd,True,False,64,8,128,16,8,8,15.866058349609377
sdd,True,False,64,16,8,8,8,2,98.84671020507812
sdd,True,False,64,16,16,16,4,2,50.58737487792969
sdd,True,False,64,16,32,16,16,4,28.727398681640626
sdd,True,False,64,16,64,16,8,8,20.045263671875
sdd,True,False,64,16,128,16,16,4,16.233351135253905
sdd,True,False,64,32,8,8,8,2,115.4033447265625
sdd,True,False,64,32,16,16,2,2,58.267724609375
sdd,True,False,64,32,32,16,8,2,31.884262084960938
sdd,True,False,64,32,64,16,2,4,21.14292755126953
sdd,True,False,64,32,128,8,2,8,16.677273559570313
sdd,True,False,64,64,8,2,2,2,inf
sdd,True,False,64,64,16,2,2,2,inf
sdd,True,False,64,64,32,2,2,2,inf
sdd,True,False,64,64,64,2,2,2,inf
sdd,True,False,64,64,128,2,2,2,inf
sdd,True,False,64,128,8,2,2,2,inf
sdd,True,False,64,128,16,2,2,2,inf
sdd,True,False,64,128,32,2,2,2,inf
sdd,True,False,64,128,64,2,2,2,inf
sdd,True,False,64,128,128,2,2,2,inf
sdd,True,False,128,8,8,2,2,2,inf
sdd,True,False,128,8,16,16,4,4,79.24072265625
sdd,True,False,128,8,32,8,4,8,43.543756103515626
sdd,True,False,128,8,64,16,8,8,27.0137451171875
sdd,True,False,128,8,128,16,8,8,19.31786193847656
sdd,True,False,128,16,8,16,2,2,162.3300537109375
sdd,True,False,128,16,16,16,4,2,83.507421875
sdd,True,False,128,16,32,16,8,4,44.29751586914063
sdd,True,False,128,16,64,16,4,8,27.23143615722656
sdd,True,False,128,16,128,16,8,8,19.55742034912109
sdd,True,False,128,32,8,2,2,2,inf
sdd,True,False,128,32,16,2,2,2,inf
sdd,True,False,128,32,32,2,2,2,inf
sdd,True,False,128,32,64,2,2,2,inf
sdd,True,False,128,32,128,2,2,2,inf
sdd,True,False,128,64,8,2,2,2,inf
sdd,True,False,128,64,16,2,2,2,inf
sdd,True,False,128,64,32,2,2,2,inf
sdd,True,False,128,64,64,2,2,2,inf
sdd,True,False,128,64,128,2,2,2,inf
sdd,True,False,128,128,8,2,2,2,inf
sdd,True,False,128,128,16,2,2,2,inf
sdd,True,False,128,128,32,2,2,2,inf
sdd,True,False,128,128,64,2,2,2,inf
sdd,True,False,128,128,128,2,2,2,inf
sdd,True,True,8,8,8,2,2,2,119.818115234375
sdd,True,True,8,8,16,4,4,2,95.63402099609377
sdd,True,True,8,8,32,2,8,8,103.4179443359375
sdd,True,True,8,8,64,8,8,16,155.1286376953125
sdd,True,True,8,8,128,8,4,16,168.80965576171874
sdd,True,True,8,16,8,2,2,2,129.49100341796876
sdd,True,True,8,16,16,2,8,2,90.29096069335938
sdd,True,True,8,16,32,8,4,2,85.05003051757812
sdd,True,True,8,16,64,4,4,8,81.44771728515624
sdd,True,True,8,16,128,4,16,8,79.3880615234375
sdd,True,True,8,32,8,2,2,2,167.95340576171876
sdd,True,True,8,32,16,2,4,2,85.97968139648438
sdd,True,True,8,32,32,4,4,2,65.43773803710937
sdd,True,True,8,32,64,8,4,2,60.2838134765625
sdd,True,True,8,32,128,8,4,4,59.63026733398438
sdd,True,True,8,64,8,2,2,2,232.9419189453125
sdd,True,True,8,64,16,2,2,2,116.23697509765626
sdd,True,True,8,64,32,4,8,2,96.583154296875
sdd,True,True,8,64,64,8,16,2,93.96688842773438
sdd,True,True,8,64,128,4,2,2,96.8304443359375
sdd,True,True,8,128,8,2,2,2,inf
sdd,True,True,8,128,16,2,2,2,182.8800537109375
sdd,True,True,8,128,32,4,8,2,165.28294677734374
sdd,True,True,8,128,64,4,4,2,172.30274658203126
sdd,True,True,8,128,128,2,2,2,inf
sdd,True,True,16,8,8,4,2,2,91.8294677734375
sdd,True,True,16,8,16,4,2,2,50.0265380859375
sdd,True,True,16,8,32,8,8,4,52.8593017578125
sdd,True,True,16,8,64,16,4,8,64.15350341796875
sdd,True,True,16,8,128,16,8,8,79.35950927734375
sdd,True,True,16,16,8,2,2,2,74.62520751953124
sdd,True,True,16,16,16,4,16,2,47.85111083984375
sdd,True,True,16,16,32,8,16,2,42.73371887207031
sdd,True,True,16,16,64,8,4,4,38.24332275390625
sdd,True,True,16,16,128,2,2,16,41.39579162597656
sdd,True,True,16,32,8,2,2,2,95.1736328125
sdd,True,True,16,32,16,4,16,2,59.775384521484376
sdd,True,True,16,32,32,8,2,2,41.61084594726562
sdd,True,True,16,32,64,8,2,4,34.766482543945315
sdd,True,True,16,32,128,8,4,4,33.867242431640626
sdd,True,True,16,64,8,2,2,2,110.17044677734376
sdd,True,True,16,64,16,4,16,2,74.63895263671876
sdd,True,True,16,64,32,8,4,2,57.64906616210938
sdd,True,True,16,64,64,8,8,2,54.14190673828125
sdd,True,True,16,64,128,8,16,2,53.55643920898437
sdd,True,True,16,128,8,2,4,2,142.96043701171874
sdd,True,True,16,128,16,4,16,2,108.21922607421877
sdd,True,True,16,128,32,4,8,2,95.71756591796876
sdd,True,True,16,128,64,4,16,2,93.30078735351564
sdd,True,True,16,128,128,2,2,2,inf
sdd,True,True,32,8,8,8,2,2,102.19821166992188
sdd,True,True,32,8,16,8,4,2,42.9096923828125
sdd,True,True,32,8,32,8,8,4,29.99979248046875
sdd,True,True,32,8,64,4,8,16,31.118014526367187
sdd,True,True,32,8,128,16,4,8,35.449188232421875
sdd,True,True,32,16,8,4,16,2,74.87221069335938
sdd,True,True,32,16,16,8,16,2,42.631622314453125
sdd,True,True,32,16,32,8,16,4,28.22671813964844
sdd,True,True,32,16,64,16,8,4,22.189605712890625
sdd,True,True,32,16,128,8,8,4,21.13179168701172
sdd,True,True,32,32,8,4,4,2,92.75965576171876
sdd,True,True,32,32,16,8,8,2,52.53775634765625
sdd,True,True,32,32,32,16,4,2,32.35062866210937
sdd,True,True,32,32,64,16,2,4,25.97874145507813
sdd,True,True,32,32,128,8,16,4,23.706874084472656
sdd,True,True,32,64,8,4,8,2,100.84080810546877
sdd,True,True,32,64,16,8,8,2,60.23905029296875
sdd,True,True,32,64,32,16,8,2,41.790463256835935
sdd,True,True,32,64,64,8,2,4,36.65054626464844
sdd,True,True,32,64,128,8,8,4,33.875634765625
sdd,True,True,32,128,8,2,2,2,inf
sdd,True,True,32,128,16,2,2,2,inf
sdd,True,True,32,128,32,2,2,2,inf
sdd,True,True,32,128,64,2,2,2,inf
sdd,True,True,32,128,128,2,2,2,inf
sdd,True,True,64,8,8,16,2,2,160.8046630859375
sdd,True,True,64,8,16,8,2,4,50.83729248046875
sdd,True,True,64,8,32,8,4,8,30.98486633300781
sdd,True,True,64,8,64,16,2,8,22.053683471679687
sdd,True,True,64,8,128,16,2,4,18.328111267089845
sdd,True,True,64,16,8,8,16,2,99.50169677734377
sdd,True,True,64,16,16,16,8,2,51.96105346679688
sdd,True,True,64,16,32,16,8,4,31.01470642089844
sdd,True,True,64,16,64,16,4,8,22.368418884277343
sdd,True,True,64,16,128,16,2,8,18.470967102050786
sdd,True,True,64,32,8,8,4,2,117.6858642578125
sdd,True,True,64,32,16,16,4,2,61.45115966796875
sdd,True,True,64,32,32,16,2,2,35.50120239257812
sdd,True,True,64,32,64,16,8,4,24.213912963867188
sdd,True,True,64,32,128,8,16,8,20.149658203125
sdd,True,True,64,64,8,2,2,2,inf
sdd,True,True,64,64,16,2,2,2,inf
sdd,True,True,64,64,32,2,2,2,inf
sdd,True,True,64,64,64,2,2,2,inf
sdd,True,True,64,64,128,2,2,2,inf
sdd,True,True,64,128,8,2,2,2,inf
sdd,True,True,64,128,16,2,2,2,inf
sdd,True,True,64,128,32,2,2,2,inf
sdd,True,True,64,128,64,2,2,2,inf
sdd,True,True,64,128,128,2,2,2,inf
sdd,True,True,128,8,8,2,2,2,inf
sdd,True,True,128,8,16,16,4,4,80.0758056640625
sdd,True,True,128,8,32,8,4,8,44.93201599121094
sdd,True,True,128,8,64,16,4,8,28.457400512695312
sdd,True,True,128,8,128,16,4,8,20.684226989746094
sdd,True,True,128,16,8,16,2,2,163.924169921875
sdd,True,True,128,16,16,16,4,2,84.27235717773438
sdd,True,True,128,16,32,16,16,4,45.40900268554688
sdd,True,True,128,16,64,16,2,8,28.49513854980469
sdd,True,True,128,16,128,16,4,8,20.79976348876953
sdd,True,True,128,32,8,2,2,2,inf
sdd,True,True,128,32,16,2,2,2,inf
sdd,True,True,128,32,32,2,2,2,inf
sdd,True,True,128,32,64,2,2,2,inf
sdd,True,True,128,32,128,2,2,2,inf
sdd,True,True,128,64,8,2,2,2,inf
sdd,True,True,128,64,16,2,2,2,inf
sdd,True,True,128,64,32,2,2,2,inf
sdd,True,True,128,64,64,2,2,2,inf
sdd,True,True,128,64,128,2,2,2,inf
sdd,True,True,128,128,8,2,2,2,inf
sdd,True,True,128,128,16,2,2,2,inf
sdd,True,True,128,128,32,2,2,2,inf
sdd,True,True,128,128,64,2,2,2,inf
sdd,True,True,128,128,128,2,2,2,inf
